DateTime,Date,Time,TimeErr,Evla,EvlaErr,Evlo,EvloErr,Depth,Derr,Mag,,
2019/06/19 10:04:04,6/19/19,10:04:04,0.16,38.608,0.44,139.476,0.54,12.6,1.3,1.1V,W OFF YAMAGATA PREF  A,
2019/06/19 10:04:54,6/19/19,10:04:54,0.19,32.206,0.49,130.406,0.62,10.8,2.5,0.0V,SOUTHERN KUMAMOTO PREF  A,
2019/06/19 10:05:57,6/19/19,10:05:57,0.25,38.591,0.69,139.396,1.01,16,2.6,0.7V,OFF N NIIGATA PREF  k,
2019/06/19 10:06:19,6/19/19,10:06:19,0.07,38.651,0.23,139.49,0.34,13.4,1.2,2.6V,W OFF YAMAGATA PREF  K,
2019/06/19 10:06:57,6/19/19,10:06:57,0.11,33.894,0.31,135.131,0.47,4.2,2.4,0.0V,CENTRAL WAKAYAMA PREF  k,
2019/06/19 10:07:10,6/19/19,10:07:10,0.13,34.428,0.26,136.214,0.27,27,1.1,0.4V,SOUTHERN MIE PREF  A,
2019/06/19 10:09:04,6/19/19,10:09:04,0.14,38.595,0.4,139.423,0.51,9.3,1.7,0.8V,OFF N NIIGATA PREF  A,
2019/06/19 10:11:53,6/19/19,10:11:53,0.36,38.608,1.2,139.438,0.91,14.2,3.1,0.6v,OFF N NIIGATA PREF  A,
2019/06/19 10:11:56,6/19/19,10:11:56,,33.581,,132.87,,35.9,,-0.2v,SW EHIME PREF  A,
2019/06/19 10:12:04,6/19/19,10:12:05,0.62,33.605,0.79,132.842,0.84,29.6,3.5,0.0v,SW EHIME PREF  A,
2019/06/19 10:12:20,6/19/19,10:12:20,0.15,38.658,0.46,139.452,0.58,11.9,1.6,1.0V,W OFF YAMAGATA PREF  A,
2019/06/19 10:12:21,6/19/19,10:12:21,0.23,33.586,0.33,132.843,0.37,30.6,1.6,,SW EHIME PREF  A,
2019/06/19 10:12:25,6/19/19,10:12:25,0.21,33.6,0.2,132.831,0.23,25.1,1.2,-0.2v,SW EHIME PREF  A,
2019/06/19 10:12:32,6/19/19,10:12:32,0.55,33.557,0.49,132.85,0.56,30.9,3.1,0.0v,SW EHIME PREF  A,
2019/06/19 10:12:41,6/19/19,10:12:41,0.12,33.578,0.14,132.851,0.15,26.8,0.7,-0.2v,SW EHIME PREF  A,
2019/06/19 10:14:33,6/19/19,10:14:33,0.2,33.563,0.18,132.891,0.23,26.7,1.2,-0.5v,SW EHIME PREF  A,
2019/06/19 10:14:52,6/19/19,10:14:52,0.07,38.59,0.26,139.395,0.25,12.4,0.8,1.4V,OFF N NIIGATA PREF  A,
2019/06/19 10:15:23,6/19/19,10:15:23,0.19,33.591,0.19,132.836,0.25,31.4,1.1,0.0v,SW EHIME PREF  A,
2019/06/19 10:15:28,6/19/19,10:15:28,0.39,33.57,1.29,132.849,1.35,27.3,1.9,-0.2v,SW EHIME PREF  A,
2019/06/19 10:15:49,6/19/19,10:15:49,0.16,38.625,0.55,139.461,0.55,13.1,1.3,0.6V,W OFF YAMAGATA PREF  k,
2019/06/19 10:15:57,6/19/19,10:15:57,0.25,33.574,0.24,132.848,0.27,27.6,1.5,-0.2v,SW EHIME PREF  A,
2019/06/19 10:16:09,6/19/19,10:16:09,0.2,33.569,0.26,132.842,0.26,28.6,1.1,-0.3v,SW EHIME PREF  A,
2019/06/19 10:16:11,6/19/19,10:16:11,0.09,34.866,0.16,135.669,0.31,10.9,0.8,0.0V,KYOTO OSAKA BORDER REG  A,
2019/06/19 10:17:03,6/19/19,10:17:02,,33.621,,132.861,,32.6,,-0.2v,SW EHIME PREF  A,
2019/06/19 10:17:05,6/19/19,10:17:05,0.2,33.582,0.21,132.851,0.24,28.6,1.1,-0.2v,SW EHIME PREF  A,
2019/06/19 10:17:12,6/19/19,10:17:12,0.38,23.802,1.61,123.337,0.69,16.3,4.9,1.5v,NEAR ISHIGAKIJIMA ISLAND,A
2019/06/19 10:17:20,6/19/19,10:17:20,0.22,33.582,0.22,132.862,0.25,29.4,1.3,,SW EHIME PREF  A,
2019/06/19 10:17:24,6/19/19,10:17:24,0.2,33.552,0.18,132.873,0.23,27.1,1.2,-0.5v,SW EHIME PREF  A,
2019/06/19 10:17:58,6/19/19,10:17:58,0.12,38.658,0.35,139.439,0.45,10.9,1.2,1.2V,W OFF YAMAGATA PREF  A,
2019/06/19 10:19:06,6/19/19,10:19:06,0.07,38.564,0.22,139.398,0.22,11.4,0.9,1.4V,OFF N NIIGATA PREF  A,
2019/06/19 10:19:36,6/19/19,10:19:36,0.19,38.632,0.65,139.464,0.47,13.6,1.6,1.1v,W OFF YAMAGATA PREF  A,
2019/06/19 10:20:00,6/19/19,10:20:00,0.19,38.59,0.48,139.398,0.64,12.8,1.5,0.8V,OFF N NIIGATA PREF  k,
2019/06/19 10:20:46,6/19/19,10:20:46,0.08,38.675,0.27,139.474,0.27,12.4,1,1.4V,W OFF YAMAGATA PREF  A,
2019/06/19 10:22:13,6/19/19,10:22:13,,33.591,,132.858,,30.8,,-0.1v,SW EHIME PREF  A,
2019/06/19 10:22:23,6/19/19,10:22:23,,33.646,,132.871,,32.9,,-0.2v,SW EHIME PREF  A,
2019/06/19 10:22:33,6/19/19,10:22:33,0.2,33.566,0.2,132.815,0.25,31.9,1.2,,SW EHIME PREF  A,
2019/06/19 10:22:49,6/19/19,10:22:49,,33.578,,132.845,,37.1,,-0.3v,SW EHIME PREF  A,
2019/06/19 10:23:03,6/19/19,10:23:03,0.1,38.661,0.37,139.448,0.28,14.1,1,1.1V,W OFF YAMAGATA PREF  A,
2019/06/19 10:23:03,6/19/19,10:23:03,0.2,33.556,0.2,132.828,0.22,28,1.1,0.1v,SW EHIME PREF  A,
2019/06/19 10:23:08,6/19/19,10:23:08,,33.59,,132.869,,30.6,,-0.3v,SW EHIME PREF  A,
2019/06/19 10:23:17,6/19/19,10:23:17,,33.584,,132.851,,28.5,,0.3v,SW EHIME PREF  A,
2019/06/19 10:23:21,6/19/19,10:23:21,0.3,33.573,0.27,132.855,0.31,29.2,1.8,0.5v,SW EHIME PREF  A,
2019/06/19 10:23:45,6/19/19,10:23:45,0.15,38.676,0.46,139.51,0.55,12.6,1.1,1.2V,W OFF YAMAGATA PREF  A,
2019/06/19 10:24:22,6/19/19,10:24:22,0.11,38.644,0.33,139.474,0.26,13.6,1.5,1.0V,W OFF YAMAGATA PREF  A,
2019/06/19 10:25:07,6/19/19,10:25:07,0.21,38.604,0.73,139.434,0.77,11.4,1.9,0.1v,OFF N NIIGATA PREF  k,
2019/06/19 10:25:07,6/19/19,10:25:07,0.2,38.639,0.65,139.455,0.83,13.7,1.4,0.7V,W OFF YAMAGATA PREF  k,
2019/06/19 10:26:37,6/19/19,10:26:37,0.06,38.628,0.22,139.42,0.24,11,1,1.5V,OFF N NIIGATA PREF  A,
2019/06/19 10:28:54,6/19/19,10:28:54,0.06,38.642,0.19,139.463,0.22,12.7,0.8,1.8V,W OFF YAMAGATA PREF  K,
2019/06/19 10:29:41,6/19/19,10:29:41,0.21,38.618,0.62,139.447,0.73,14.2,1.6,0.6V,OFF N NIIGATA PREF  k,
2019/06/19 10:30:12,6/19/19,10:30:12,0.12,38.597,0.27,139.434,0.46,7.6,1.2,0.7V,OFF N NIIGATA PREF  k,
2019/06/19 10:30:37,6/19/19,10:30:37,0.14,38.577,0.42,139.404,0.39,12.4,1.2,0.5V,OFF N NIIGATA PREF  k,
2019/06/19 10:30:51,6/19/19,10:30:51,0.1,38.617,0.24,139.554,0.39,9.5,0.5,-0.1v,W OFF YAMAGATA PREF  k,
2019/06/19 10:31:12,6/19/19,10:31:12,0.27,38.631,0.76,139.504,0.87,13.9,2,0.7V,W OFF YAMAGATA PREF  k,
2019/06/19 10:31:32,6/19/19,10:31:32,0.11,36.814,0.26,140.541,0.99,9.3,0.8,0.0v,NORTHERN IBARAKI PREF  a,
2019/06/19 10:32:31,6/19/19,10:32:31,0.23,38.58,0.59,139.418,0.6,12.9,2,0.8V,OFF N NIIGATA PREF  k,
2019/06/19 10:34:10,6/19/19,10:34:10,0.03,34.173,0.32,135.351,0.11,4.7,1,0.2V,NE WAKAYAMA PREF  A,
2019/06/19 10:34:16,6/19/19,10:34:16,0.26,38.639,0.91,139.456,0.67,13.2,1.8,1.3v,W OFF YAMAGATA PREF  A,
2019/06/19 10:35:25,6/19/19,10:35:25,0.04,32.997,0.12,131.095,0.13,9.5,0.7,0.7V,NE KUMAMOTO PREF  A,
2019/06/19 10:35:59,6/19/19,10:35:59,0.09,38.561,0.34,139.373,0.33,6.1,2.7,0.4v,OFF N NIIGATA PREF  A,
2019/06/19 10:38:18,6/19/19,10:38:18,0.06,35.712,0.13,138.139,0.16,19.9,0.7,1.5V,AKAISHI MOUNTAINS REG  A,
2019/06/19 10:38:39,6/19/19,10:38:39,0.2,38.597,0.71,139.371,0.47,10.1,2.8,0.3v,OFF N NIIGATA PREF  A,
2019/06/19 10:39:22,6/19/19,10:39:22,0.12,32.519,0.31,131.733,0.49,46.1,1,0.4V,HYUGANADA REGION  A,
2019/06/19 10:40:01,6/19/19,10:40:01,0.15,35.712,0.24,138.146,0.32,17.6,1.5,0.3V,AKAISHI MOUNTAINS REG  A,
2019/06/19 10:41:35,6/19/19,10:41:35,0.07,38.624,0.27,139.46,0.28,11.9,1,1.5V,W OFF YAMAGATA PREF  A,
2019/06/19 10:42:01,6/19/19,10:42:01,0.05,35.206,0.16,135.912,0.15,16.2,0.6,0.1V,NW SHIGA PREF  k,
2019/06/19 10:43:24,6/19/19,10:43:24,0.07,40.144,0.18,141.526,0.2,10,0.9,0.1V,NORTHERN IWATE PREF  A,
2019/06/19 10:43:56,6/19/19,10:43:56,0.11,38.612,0.24,139.392,0.59,11.9,1.8,1.1V,OFF N NIIGATA PREF  k,
2019/06/19 10:45:27,6/19/19,10:45:27,0.12,38.616,0.36,139.416,0.3,12.2,1.4,1.0V,OFF N NIIGATA PREF  A,
2019/06/19 10:47:36,6/19/19,10:47:36,0.26,38.653,0.69,139.523,1.02,16.3,1.7,0.4v,W OFF YAMAGATA PREF  a,
2019/06/19 10:48:38,6/19/19,10:48:38,0.05,38.633,0.18,139.429,0.2,10.2,0.9,1.6V,OFF N NIIGATA PREF  A,
2019/06/19 10:52:30,6/19/19,10:52:30,0.47,34.753,1.4,141.385,2.18,39.8,3,2.7V,E OFF BOSO PENINSULA  K,
2019/06/19 10:53:57,6/19/19,10:53:57,0.25,38.627,0.74,139.434,0.95,10.7,3.1,1.0v,OFF N NIIGATA PREF  A,
2019/06/19 10:54:26,6/19/19,10:54:26,0.05,38.65,0.17,139.493,0.24,12.5,0.9,1.8V,W OFF YAMAGATA PREF  K,
2019/06/19 10:56:01,6/19/19,10:56:01,0.07,38.56,0.22,139.406,0.25,9.9,1,1.5V,OFF N NIIGATA PREF  A,
2019/06/19 10:57:01,6/19/19,10:57:01,0.11,38.67,0.43,139.491,0.35,14.7,1.2,1.0V,W OFF YAMAGATA PREF  k,
2019/06/19 10:57:39,6/19/19,10:57:39,0.05,38.629,0.18,139.44,0.22,11.2,0.9,1.9V,OFF N NIIGATA PREF  K,
2019/06/19 11:00:14,6/19/19,11:00:14,0.13,38.564,0.39,139.404,0.37,10.1,1.7,0.8V,OFF N NIIGATA PREF  A,
2019/06/19 11:00:27,6/19/19,11:00:27,0.06,35.065,0.11,137.897,0.14,10.5,0.7,0.3V,SW SHIZUOKA PREF  A,
2019/06/19 11:00:45,6/19/19,11:00:45,0.47,30.111,1.72,130.852,0.91,18.1,3.4,1.0v,NEAR TANEGASHIMA ISLAND,A
2019/06/19 11:01:09,6/19/19,11:01:09,0.33,38.678,1.15,139.475,0.55,11.7,3.1,1.1V,W OFF YAMAGATA PREF  A,
2019/06/19 11:01:53,6/19/19,11:01:53,0.62,38.581,1.73,139.601,2.59,14.3,3.8,0.3V,NORTHERN YAMAGATA PREF  a,
2019/06/19 11:02:31,6/19/19,11:02:31,0.18,38.629,0.55,139.434,0.75,10.2,2.6,0.8V,OFF N NIIGATA PREF  A,
2019/06/19 11:04:06,6/19/19,11:04:06,0.05,33.766,0.2,134.997,0.13,39.4,0.6,1.6V,S PART OF KII CHANNEL  A,
2019/06/19 11:04:46,6/19/19,11:04:46,0.1,38.596,0.4,139.48,0.37,13.5,1.1,1.2V,OFF N NIIGATA PREF  A,
2019/06/19 11:04:58,6/19/19,11:04:58,0.19,38.585,0.31,142.038,1.01,19.7,4,0.9V,E OFF MIYAGI PREF  k,
2019/06/19 11:06:43,6/19/19,11:06:43,0.13,38.62,0.33,139.46,0.51,13.3,1,1.0V,W OFF YAMAGATA PREF  A,
2019/06/19 11:07:04,6/19/19,11:07:04,0.29,32.564,0.96,129.201,0.22,2.1,3.4,0.5v,GOTO ISLANDS REGION  A,
2019/06/19 11:12:02,6/19/19,11:12:02,0.15,38.65,0.52,139.439,0.47,14.8,2.2,0.7V,OFF N NIIGATA PREF  A,
2019/06/19 11:12:36,6/19/19,11:12:36,0.14,38.588,0.47,139.43,0.54,11.2,1.7,0.6V,OFF N NIIGATA PREF  k,
2019/06/19 11:12:39,6/19/19,11:12:39,,33.562,,132.853,,31.2,,-0.4v,SW EHIME PREF  A,
2019/06/19 11:12:41,6/19/19,11:12:41,0.21,38.643,0.44,139.45,0.9,12.4,1.5,0.9V,OFF N NIIGATA PREF  k,
2019/06/19 11:14:03,6/19/19,11:14:03,0.1,36.029,0.23,138.056,0.2,7,0.9,-0.4v,CENTRAL NAGANO PREF  A,
2019/06/19 11:14:11,6/19/19,11:14:11,0.41,33.557,0.49,132.855,0.56,28,2.4,0.0v,SW EHIME PREF  A,
2019/06/19 11:15:20,6/19/19,11:15:20,0.05,38.652,0.16,139.459,0.23,12.2,0.9,2.3V,W OFF YAMAGATA PREF  K,
2019/06/19 11:15:59,6/19/19,11:15:59,0.18,35.614,0.44,140.129,0.7,64.6,1.6,1.3V,CENTRAL CHIBA PREF  A,
2019/06/19 11:16:23,6/19/19,11:16:23,0.28,38.622,0.75,139.445,1.04,14.1,2.5,0.6v,OFF N NIIGATA PREF  A,
2019/06/19 11:19:49,6/19/19,11:19:49,0.11,38.616,0.29,139.457,0.54,13.1,1.1,0.9V,W OFF YAMAGATA PREF  A,
2019/06/19 11:25:10,6/19/19,11:25:10,0.14,38.661,0.36,139.468,0.62,12.2,1.3,0.8V,W OFF YAMAGATA PREF  k,
2019/06/19 11:25:38,6/19/19,11:25:38,0.18,38.333,0.8,142.093,1.3,33.6,3,1.1V,E OFF MIYAGI PREF  A,
2019/06/19 11:28:16,6/19/19,11:28:16,0.38,34.813,0.68,138.923,0.74,11.6,3.3,0.1V,CENTRAL IZU PENINSULA  A,
2019/06/19 11:28:58,6/19/19,11:28:58,0.11,39.473,0.36,142.394,0.63,37.2,1.3,0.8V,E OFF IWATE PREF  A,
2019/06/19 11:31:57,6/19/19,11:31:57,0.14,38.559,0.3,139.409,0.38,12,1.4,0.7V,OFF N NIIGATA PREF  k,
2019/06/19 11:32:03,6/19/19,11:32:03,0.09,40.064,0.21,140.547,0.27,9.5,1.6,0.3V,NORTHERN AKITA PREF  k,
2019/06/19 11:32:43,6/19/19,11:32:43,0.08,38.647,0.32,139.459,0.28,12.3,1.1,1.4V,W OFF YAMAGATA PREF  A,
2019/06/19 11:34:41,6/19/19,11:34:41,0.14,38.625,0.52,139.469,0.5,14.2,1,1.3v,W OFF YAMAGATA PREF  k,
2019/06/19 11:34:47,6/19/19,11:34:47,0.13,38.627,0.25,139.408,0.51,9.4,1.1,1.4V,OFF N NIIGATA PREF  k,
2019/06/19 11:35:34,6/19/19,11:35:34,0.33,38.639,0.97,139.453,0.81,12.9,2.5,0.3v,W OFF YAMAGATA PREF  A,
2019/06/19 11:35:49,6/19/19,11:35:49,0.12,31.2,0.31,131.544,0.52,28,0.8,4.1D,4.1V  SE OFF OSUMI PEN  K,
2019/06/19 11:38:16,6/19/19,11:38:16,0.18,38.646,0.45,139.429,0.71,15.4,2,0.6v,OFF N NIIGATA PREF  A,
2019/06/19 11:39:09,6/19/19,11:39:09,0.16,38.595,0.54,139.406,0.34,13.1,1.4,0.6V,OFF N NIIGATA PREF  k,
2019/06/19 11:43:55,6/19/19,11:43:55,0.05,38.677,0.14,139.517,0.27,13.9,0.7,2.0V,W OFF YAMAGATA PREF  K,
2019/06/19 11:45:09,6/19/19,11:45:09,0.26,38.605,0.74,139.488,0.91,14.2,1.7,1.1V,W OFF YAMAGATA PREF  A,
2019/06/19 11:46:36,6/19/19,11:46:36,0.28,38.674,0.91,139.504,0.69,15.4,2,0.9V,W OFF YAMAGATA PREF  k,
2019/06/19 11:47:04,6/19/19,11:47:04,0.04,38.594,0.13,139.441,0.16,12.3,0.6,1.8V,OFF N NIIGATA PREF  K,
2019/06/19 11:47:17,6/19/19,11:47:17,0.03,32.636,0.07,131.622,0.13,10.5,0.5,0.8V,NORTHERN MIYAZAKI PREF  A,
2019/06/19 11:48:01,6/19/19,11:48:01,0.1,38.569,0.28,139.413,0.3,11.6,1.2,1.5V,OFF N NIIGATA PREF  k,
2019/06/19 11:48:22,6/19/19,11:48:22,0.09,34.845,0.21,135.429,0.26,11.3,0.8,0.3V,SE HYOGO PREF  k,
2019/06/19 11:49:29,6/19/19,11:49:29,0.05,36.8,0.18,137.909,0.37,2.2,0.6,-0.1V,NORTHERN NAGANO PREF  k,
2019/06/19 11:51:48,6/19/19,11:51:48,0.16,36.585,0.26,137.852,0.46,15.1,1.3,0.5V,NORTHERN NAGANO PREF  k,
2019/06/19 11:52:02,6/19/19,11:52:02,0.08,36.585,0.18,137.845,0.34,15.7,0.8,1.2V,HIDA MOUNTAINS REGION  A,
2019/06/19 11:55:49,6/19/19,11:55:49,0.12,38.63,0.49,139.465,0.46,12.8,1.2,1.1V,W OFF YAMAGATA PREF  A,
2019/06/19 11:56:11,6/19/19,11:56:11,0.22,35.587,0.5,140.936,0.95,18.2,1.2,1.5V,NEAR CHOSHI CITY  A,
2019/06/19 12:01:50,6/19/19,12:01:50,0.27,28.107,1.45,129.488,1.07,44.6,3,2.2V,NEAR AMAMI-OSHIMA ISLAND,K
2019/06/19 12:02:32,6/19/19,12:02:32,0.26,38.656,0.67,139.441,0.96,11.1,2.6,1.0V,W OFF YAMAGATA PREF  k,
2019/06/19 12:03:05,6/19/19,12:03:05,0.27,38.653,0.7,139.454,1,12.6,1.9,1.0V,W OFF YAMAGATA PREF  k,
2019/06/19 12:04:11,6/19/19,12:04:11,0.36,38.64,1.51,139.505,2.65,16.9,3.2,0.2v,W OFF YAMAGATA PREF  s,
2019/06/19 12:05:35,6/19/19,12:05:35,0.06,38.617,0.2,139.403,0.25,10.6,1,2.0V,OFF N NIIGATA PREF  K,
2019/06/19 12:06:14,6/19/19,12:06:14,0.2,38.616,0.58,139.452,0.62,10.8,1.9,0.9V,W OFF YAMAGATA PREF  k,
2019/06/19 12:07:35,6/19/19,12:07:35,0.05,35.904,0.16,137.627,0.2,9.8,0.8,0.4V,WESTERN NAGANO PREF  A,
2019/06/19 12:07:55,6/19/19,12:07:55,0.26,35.913,0.73,137.64,1,6.9,3.6,-0.1V,WESTERN NAGANO PREF  A,
2019/06/19 12:09:38,6/19/19,12:09:38,0.1,35.898,0.26,137.631,0.32,9.7,1.3,0.1V,WESTERN NAGANO PREF  A,
2019/06/19 12:10:10,6/19/19,12:10:10,0.19,38.62,0.49,139.429,0.85,12.6,1.8,1.0V,OFF N NIIGATA PREF  A,
2019/06/19 12:10:44,6/19/19,12:10:44,0.45,38.593,1.49,139.385,1.58,0,,0.3v,OFF N NIIGATA PREF  a,
2019/06/19 12:11:04,6/19/19,12:11:04,0.09,36.197,0.2,137.8,0.28,8.9,0.9,0.1V,CENTRAL NAGANO PREF  A,
2019/06/19 12:12:15,6/19/19,12:12:15,0.13,38.647,0.39,139.523,0.51,13,1.2,0.6V,W OFF YAMAGATA PREF  A,
2019/06/19 12:12:47,6/19/19,12:12:47,0.1,38.553,0.19,141.548,0.81,38.8,0.8,0.3v,KINKAZAN REGION  a,
2019/06/19 12:13:32,6/19/19,12:13:32,0.12,36.308,0.28,140.929,0.74,46.4,1.1,2.2V,E OFF IBARAKI PREF  K,
2019/06/19 12:15:32,6/19/19,12:15:32,0.08,38.629,0.32,139.437,0.27,10.7,1.6,0.5v,OFF N NIIGATA PREF  A,
2019/06/19 12:15:46,6/19/19,12:15:46,0.11,38.617,0.33,139.44,0.45,12,1.1,1.1V,OFF N NIIGATA PREF  k,
2019/06/19 12:15:54,6/19/19,12:15:54,0.19,38.618,0.6,139.437,0.59,13.2,1.6,1.0V,OFF N NIIGATA PREF  k,
2019/06/19 12:18:47,6/19/19,12:18:47,0.06,38.641,0.19,139.447,0.28,13.4,0.9,1.4V,OFF N NIIGATA PREF  k,
2019/06/19 12:18:48,6/19/19,12:18:48,0.21,33.342,0.69,135.502,0.57,23.2,1.7,0.4V,S OFF KII PENINSULA  A,
2019/06/19 12:20:37,6/19/19,12:20:37,0.54,42.605,1.72,142.94,2.51,101.2,4.2,0.6V,HIDAKA MOUNTAINS REGION,A
2019/06/19 12:20:58,6/19/19,12:20:58,0.37,38.563,0.92,139.314,1.39,10,,0.4v,OFF N NIIGATA PREF  a,
2019/06/19 12:21:24,6/19/19,12:21:24,0.12,38.656,0.35,139.488,0.51,12.6,0.9,1.2V,W OFF YAMAGATA PREF  A,
2019/06/19 12:21:59,6/19/19,12:21:59,0.11,38.654,0.32,139.459,0.47,10.7,1.5,0.9V,W OFF YAMAGATA PREF  k,
2019/06/19 12:22:19,6/19/19,12:22:19,0.4,38.65,1.1,139.497,1.36,12.8,2.7,1.1V,W OFF YAMAGATA PREF  A,
2019/06/19 12:22:31,6/19/19,12:22:31,0.39,38.626,1.34,139.395,1.36,7.8,4.8,0.7v,OFF N NIIGATA PREF  A,
2019/06/19 12:23:53,6/19/19,12:23:53,0.13,38.654,0.37,139.54,0.52,13.6,1,1.1V,W OFF YAMAGATA PREF  A,
2019/06/19 12:24:32,6/19/19,12:24:32,0.15,38.63,0.39,139.501,0.76,15.1,1.1,0.7V,W OFF YAMAGATA PREF  A,
2019/06/19 12:26:01,6/19/19,12:26:01,0.22,38.595,0.57,139.382,0.51,10.7,2.9,0.7V,OFF N NIIGATA PREF  A,
2019/06/19 12:26:13,6/19/19,12:26:13,0.09,35.396,0.22,136.773,0.27,8,1.6,0.0V,SW GIFU PREF  A,
2019/06/19 12:26:28,6/19/19,12:26:28,0.04,38.599,0.15,139.47,0.18,13.3,0.6,1.9V,OFF N NIIGATA PREF  K,
2019/06/19 12:27:22,6/19/19,12:27:22,0.22,38.633,0.55,139.447,0.71,12,2,0.7V,OFF N NIIGATA PREF  k,
2019/06/19 12:27:29,6/19/19,12:27:29,0.08,35.434,0.15,139.079,0.2,17,0.7,0.4V,KANAGAWA PREF  A,
2019/06/19 12:28:04,6/19/19,12:28:04,0.88,35.175,1.66,132.458,3.75,7,,0.4v,SHIMANE HIROSHIMA BORDER,a
2019/06/19 12:28:05,6/19/19,12:28:05,0.3,38.643,0.81,139.459,1.22,13.2,3,0.9V,W OFF YAMAGATA PREF  k,
2019/06/19 12:28:24,6/19/19,12:28:24,0.07,38.626,0.27,139.443,0.26,11.2,1,1.4V,OFF N NIIGATA PREF  A,
2019/06/19 12:30:10,6/19/19,12:30:10,0.09,39.032,0.27,140.721,0.54,6.3,2.5,0.0v,SOUTHERN AKITA PREF  a,
2019/06/19 12:30:27,6/19/19,12:30:27,0.19,38.628,0.44,139.512,0.67,5.6,2.1,0.8V,W OFF YAMAGATA PREF  k,
2019/06/19 12:30:51,6/19/19,12:30:51,0.08,40.138,0.19,141.523,0.27,9.5,1.2,0.1V,NORTHERN IWATE PREF  A,
2019/06/19 12:31:25,6/19/19,12:31:25,0.48,38.648,1.43,139.462,1.33,13.8,3.8,0.8v,W OFF YAMAGATA PREF  A,
2019/06/19 12:33:55,6/19/19,12:33:55,0.16,40.131,0.36,141.531,0.4,8.3,2.6,-0.2v,NORTHERN IWATE PREF  A,
2019/06/19 12:34:06,6/19/19,12:34:06,0.27,24,0.77,123.572,0.85,21.5,1.8,1.9V,NEAR ISHIGAKIJIMA ISLAND,K
2019/06/19 12:34:57,6/19/19,12:34:57,0.21,38.596,0.58,139.416,0.65,8.9,2.9,0.6V,OFF N NIIGATA PREF  A,
2019/06/19 12:37:41,6/19/19,12:37:41,0.07,36.326,0.08,136.95,0.19,10.7,0.6,-0.5v,TOYAMA GIFU BORDER REG  a,
2019/06/19 12:38:36,6/19/19,12:38:36,0.03,38.62,0.13,139.501,0.16,10.2,0.6,1.7V,W OFF YAMAGATA PREF  K,
2019/06/19 12:40:50,6/19/19,12:40:50,0.21,34.237,0.46,136.368,0.61,32.2,1.5,0.2V,SHIMA PENINSULA REGION  A,
2019/06/19 12:43:00,6/19/19,12:43:00,0.05,38.605,0.19,139.478,0.23,13.4,0.7,1.3V,W OFF YAMAGATA PREF  A,
2019/06/19 12:44:02,6/19/19,12:44:02,0.16,38.65,0.31,139.525,0.82,12.8,1.1,0.5v,W OFF YAMAGATA PREF  A,
2019/06/19 12:44:04,6/19/19,12:44:04,0.03,33.8,0.23,134.92,0.09,12.5,0.8,0.8V,S PART OF KII CHANNEL  A,
2019/06/19 12:46:03,6/19/19,12:46:03,0.06,33.562,0.24,133.738,0.16,19.4,0.6,0.4V,MID KOCHI PREF  A,
2019/06/19 12:46:51,6/19/19,12:46:51,0.19,37.43,0.52,138.522,0.78,18.8,2.3,1.1V,OFF S NIIGATA PREF  k,
2019/06/19 12:47:13,6/19/19,12:47:13,0.17,38.63,0.6,139.431,0.62,11.5,1.8,0.8V,OFF N NIIGATA PREF  k,
2019/06/19 12:48:39,6/19/19,12:48:39,0.18,38.658,0.53,139.481,0.7,11.2,1.5,1.2V,W OFF YAMAGATA PREF  A,
2019/06/19 12:49:25,6/19/19,12:49:25,0.04,34.589,0.1,132.227,0.11,17.3,0.5,0.5V,WESTERN HIROSHIMA PREF  A,
2019/06/19 12:49:49,6/19/19,12:49:49,0.25,38.868,0.66,142.368,1.17,38,,1.0V,E OFF MIYAGI PREF  k,
2019/06/19 12:50:29,6/19/19,12:50:29,0.24,38.622,0.74,139.429,0.69,8.4,2.5,1.1V,OFF N NIIGATA PREF  A,
2019/06/19 12:50:47,6/19/19,12:50:47,0.11,33.341,0.36,135.487,0.31,24.6,0.7,0.8V,S OFF KII PENINSULA  k,
2019/06/19 12:51:01,6/19/19,12:51:01,0.14,38.603,0.44,139.425,0.42,12.1,1.3,0.8V,OFF N NIIGATA PREF  A,
2019/06/19 12:51:18,6/19/19,12:51:18,0.1,39.627,0.22,142.126,0.58,46.5,0.7,0.8V,E OFF IWATE PREF  A,
2019/06/19 12:53:41,6/19/19,12:53:41,0.12,38.615,0.29,139.422,0.44,9.4,1.7,1.1V,OFF N NIIGATA PREF  A,
2019/06/19 12:54:35,6/19/19,12:54:35,0.08,38.607,0.27,139.459,0.27,12.3,0.9,1.1V,W OFF YAMAGATA PREF  A,
2019/06/19 12:57:55,6/19/19,12:57:55,0.05,38.562,0.16,139.395,0.19,11.3,0.7,1.8V,OFF N NIIGATA PREF  K,
2019/06/19 12:58:28,6/19/19,12:58:28,0.09,34.849,0.16,132.2,0.3,11.9,0.8,-0.3v,SW SHIMANE PREF  A,
2019/06/19 12:58:56,6/19/19,12:58:56,0.15,32.053,0.36,130.991,0.52,13.4,1.5,0.3v,SOUTHERN MIYAZAKI PREF  A,
2019/06/19 13:02:50,6/19/19,13:02:50,0.08,38.56,0.24,139.384,0.28,11.7,0.9,1.3V,OFF N NIIGATA PREF  A,
2019/06/19 13:04:29,6/19/19,13:04:29,0.11,38.619,0.38,139.444,0.43,12.3,1.1,0.8v,OFF N NIIGATA PREF  A,
