DateTime,Date,Time,TimeErr,Evla,EvlaErr,Evlo,EvloErr,Depth,Derr,Mag,,
2019/06/18 23:46:56,6/18/19,23:46:56,0.19,38.703,0.47,139.507,0.81,12.3,1.1,1.1V,W OFF YAMAGATA PREF  k,
2019/06/18 23:47:03,6/18/19,23:47:03,0.05,38.639,0.17,139.435,0.19,12.1,0.7,2.2V,OFF N NIIGATA PREF  K,
2019/06/18 23:48:26,6/18/19,23:48:26,0.14,38.616,0.69,139.493,0.48,12,1.8,1.0v,W OFF YAMAGATA PREF  A,
2019/06/18 23:48:41,6/18/19,23:48:41,0.07,38.663,0.26,139.523,0.26,12,0.8,1.5V,W OFF YAMAGATA PREF  A,
2019/06/18 23:48:55,6/18/19,23:48:55,0.08,38.618,0.29,139.417,0.29,11.8,1.8,1.1v,OFF N NIIGATA PREF  k,
2019/06/18 23:49:01,6/18/19,23:49:01,0.05,38.604,0.19,139.456,0.24,11.8,0.9,2.3V,W OFF YAMAGATA PREF  K,
2019/06/18 23:50:06,6/18/19,23:50:06,0.07,36.807,0.24,137.899,0.36,2.3,0.9,1.1V,NORTHERN NAGANO PREF  k,
2019/06/18 23:50:10,6/18/19,23:50:10,0.09,38.594,0.3,139.451,0.24,11.6,1,1.1V,OFF N NIIGATA PREF  A,
2019/06/18 23:50:16,6/18/19,23:50:16,0.04,32.786,0.13,130.819,0.18,11.3,0.7,0.2V,NW KUMAMOTO PREF  A,
2019/06/18 23:50:24,6/18/19,23:50:24,0.29,38.606,0.54,139.409,1.28,12,3.2,1.3V,OFF N NIIGATA PREF  A,
2019/06/18 23:50:32,6/18/19,23:50:32,0.08,35.865,0.19,137.764,0.22,9.5,0.9,-0.2V,SOUTHERN NAGANO PREF  A,
2019/06/18 23:50:39,6/18/19,23:50:39,0.47,34.137,0.65,135.113,1.58,12.6,2.6,0.1V,NW WAKAYAMA PREF  a,
2019/06/18 23:50:48,6/18/19,23:50:48,0.21,38.626,0.77,139.464,0.69,13,1.9,1.1v,W OFF YAMAGATA PREF  A,
2019/06/18 23:51:33,6/18/19,23:51:33,0.06,38.573,0.2,139.404,0.24,10.9,0.9,1.7V,OFF N NIIGATA PREF  K,
2019/06/18 23:51:58,6/18/19,23:51:58,0.13,38.678,0.33,139.47,0.54,11.6,1.3,1.6V,W OFF YAMAGATA PREF  k,
2019/06/18 23:52:19,6/18/19,23:52:19,0.4,38.667,1.09,139.496,1,15.3,3.1,0.9v,W OFF YAMAGATA PREF  a,
2019/06/18 23:52:34,6/18/19,23:52:34,0.29,38.646,0.78,139.44,1.01,10.9,3.4,1.1v,OFF N NIIGATA PREF  A,
2019/06/18 23:52:53,6/18/19,23:52:53,0.12,38.639,0.29,139.47,0.38,12.2,1.1,1.3V,W OFF YAMAGATA PREF  A,
2019/06/18 23:53:27,6/18/19,23:53:27,0.1,34.105,0.17,135.148,0.44,4.8,0.9,0.6V,NW WAKAYAMA PREF  A,
2019/06/18 23:53:37,6/18/19,23:53:37,0.07,38.647,0.22,139.496,0.32,12.7,1.1,1.2V,W OFF YAMAGATA PREF  A,
2019/06/18 23:54:10,6/18/19,23:54:10,0.16,38.606,0.53,139.441,0.66,11.6,1.6,0.8v,OFF N NIIGATA PREF  A,
2019/06/18 23:54:20,6/18/19,23:54:20,0.12,38.608,0.31,139.392,0.4,11.6,1.2,1.1V,OFF N NIIGATA PREF  A,
2019/06/18 23:55:01,6/18/19,23:55:01,0.07,38.615,0.33,139.433,0.25,11.1,1.1,1.2V,OFF N NIIGATA PREF  A,
2019/06/18 23:55:14,6/18/19,23:55:14,0.04,38.597,0.14,139.405,0.17,13.4,0.6,2.7V,OFF N NIIGATA PREF  K,
2019/06/18 23:55:54,6/18/19,23:55:54,0.47,33.613,0.48,132.915,0.62,27.8,2.9,-0.3v,NE EHIME PREF  A,
2019/06/18 23:55:57,6/18/19,23:55:57,,33.639,,132.892,,31.5,,-0.3v,SW EHIME PREF  A,
2019/06/18 23:56:06,6/18/19,23:56:06,0.08,38.631,0.26,139.434,0.3,9.9,1.2,1.8V,OFF N NIIGATA PREF  K,
2019/06/18 23:57:05,6/18/19,23:57:05,0.05,38.808,0.18,140.699,0.26,3.2,1.1,0.4V,NORTHERN MIYAGI PREF  A,
2019/06/18 23:57:05,6/18/19,23:57:05,0.17,38.649,0.42,139.471,0.66,13.5,1.1,1.3V,W OFF YAMAGATA PREF  k,
2019/06/18 23:57:08,6/18/19,23:57:08,0.33,33.614,0.31,132.865,0.33,28.7,1.8,0.0v,SW EHIME PREF  A,
2019/06/18 23:57:21,6/18/19,23:57:21,0.32,33.611,0.35,132.871,0.37,29.5,1.8,-0.3v,SW EHIME PREF  A,
2019/06/18 23:57:28,6/18/19,23:57:28,0.19,33.604,0.15,132.841,0.21,27.7,1,-0.4v,SW EHIME PREF  A,
2019/06/18 23:57:39,6/18/19,23:57:39,0.16,33.606,0.22,132.839,0.28,25.7,1.1,-0.3v,SW EHIME PREF  A,
2019/06/18 23:57:50,6/18/19,23:57:50,0.05,38.586,0.19,139.396,0.25,12.3,0.9,3.3V,OFF N NIIGATA PREF  K,
2019/06/18 23:58:16,6/18/19,23:58:16,0.42,33.612,0.53,132.873,0.4,28.6,2,-0.4v,SW EHIME PREF  A,
2019/06/18 23:58:19,6/18/19,23:58:19,0.31,33.616,0.33,132.927,0.63,33.7,1.9,0.0v,NE EHIME PREF  A,
2019/06/18 23:58:22,6/18/19,23:58:22,0.13,38.615,0.4,139.407,0.51,11,1.1,2.2V,OFF N NIIGATA PREF  K,
2019/06/18 23:58:47,6/18/19,23:58:47,0.06,38.649,0.22,139.461,0.25,12.3,0.9,2.3V,W OFF YAMAGATA PREF  K,
2019/06/18 23:58:48,6/18/19,23:58:48,,33.636,,132.864,,30.1,,-0.6v,SW EHIME PREF  A,
2019/06/18 23:59:21,6/18/19,23:59:21,0.07,38.613,0.21,139.442,0.29,10.7,0.6,1.4v,OFF N NIIGATA PREF  k,
2019/06/18 23:59:45,6/18/19,23:59:45,0.19,38.606,0.51,139.481,0.55,13.8,1.6,1.3V,W OFF YAMAGATA PREF  k,
2019/06/18 23:59:52,6/18/19,23:59:52,0.04,38.617,0.14,139.427,0.17,11.7,0.7,1.9V,OFF N NIIGATA PREF  K,
2019/06/18 23:59:55,6/18/19,23:59:55,,33.567,,132.88,,30,,-0.4v,SW EHIME PREF  A,
2019/06/19 00:00:17,6/19/19,0:00:17,0.26,33.547,0.29,132.842,0.3,29.4,1.5,-0.3v,SW EHIME PREF  A,
2019/06/19 00:00:47,6/19/19,0:00:47,0.33,38.606,0.8,139.401,1.52,16.1,3.1,1.2V,OFF N NIIGATA PREF  A,
2019/06/19 00:01:23,6/19/19,0:01:23,0.08,35.37,0.39,133.744,0.26,6.3,0.8,-0.1V,EASTERN TOTTORI PREF  A,
2019/06/19 00:01:48,6/19/19,0:01:48,0.08,38.642,0.28,139.442,0.27,0,,1.4V,OFF N NIIGATA PREF  A,
2019/06/19 00:02:02,6/19/19,0:02:02,0.06,38.625,0.19,139.423,0.27,10.4,1.2,1.9V,OFF N NIIGATA PREF  K,
2019/06/19 00:02:15,6/19/19,0:02:15,0.07,38.621,0.28,139.428,0.2,12.3,0.9,1.8V,OFF N NIIGATA PREF  K,
2019/06/19 00:03:06,6/19/19,0:03:06,0.15,38.635,0.46,139.45,0.4,12.7,1.7,0.9V,OFF N NIIGATA PREF  A,
2019/06/19 00:03:19,6/19/19,0:03:19,0.24,38.653,0.63,139.438,0.73,16.4,2.1,1.1V,W OFF YAMAGATA PREF  A,
2019/06/19 00:03:30,6/19/19,0:03:30,0.1,38.632,0.34,139.468,0.28,14.2,1.1,1.4V,W OFF YAMAGATA PREF  A,
2019/06/19 00:03:35,6/19/19,0:03:35,0.19,33.605,0.15,132.837,0.21,26.9,1,-0.6v,SW EHIME PREF  A,
2019/06/19 00:03:45,6/19/19,0:03:45,0.03,33.029,0.09,131.191,0.08,11,0.4,0.6V,NE KUMAMOTO PREF  A,
2019/06/19 00:04:19,6/19/19,0:04:19,0.05,38.678,0.16,139.485,0.22,11.8,0.8,1.4V,W OFF YAMAGATA PREF  A,
2019/06/19 00:05:04,6/19/19,0:05:04,0.2,38.593,0.5,139.377,0.69,13.3,1.5,1.0V,OFF N NIIGATA PREF  A,
2019/06/19 00:05:27,6/19/19,0:05:27,0.06,38.621,0.2,139.416,0.28,10.6,1.2,2.8V,OFF N NIIGATA PREF  K,
2019/06/19 00:05:51,6/19/19,0:05:51,0.08,32.856,0.4,132.158,0.22,36.1,1,0.3V,BUNGO CHANNEL  A,
2019/06/19 00:06:41,6/19/19,0:06:41,0.04,38.588,0.15,139.379,0.2,11.5,0.8,2.0V,OFF N NIIGATA PREF  K,
2019/06/19 00:06:59,6/19/19,0:06:59,0.05,38.636,0.18,139.488,0.26,13.3,0.9,3.3V,W OFF YAMAGATA PREF  K,
2019/06/19 00:07:07,6/19/19,0:07:07,0.23,33.587,0.33,132.875,0.37,33,1.6,-0.4v,SW EHIME PREF  A,
2019/06/19 00:07:32,6/19/19,0:07:32,0.21,33.555,0.19,132.853,0.22,28.7,1.1,-0.6v,SW EHIME PREF  A,
2019/06/19 00:07:44,6/19/19,0:07:44,0.05,38.629,0.16,139.421,0.22,11.1,0.9,2.8V,OFF N NIIGATA PREF  K,
2019/06/19 00:08:27,6/19/19,0:08:27,0.23,33.533,0.24,132.826,0.28,29.5,1.3,-0.1v,SW EHIME PREF  A,
2019/06/19 00:08:32,6/19/19,0:08:32,0.07,38.574,0.2,139.405,0.29,12.7,0.9,1.9V,OFF N NIIGATA PREF  K,
2019/06/19 00:08:45,6/19/19,0:08:45,0.23,33.571,0.24,132.846,0.31,27.6,1.4,0.2v,SW EHIME PREF  A,
2019/06/19 00:08:54,6/19/19,0:08:54,0.05,36.182,0.1,137.972,0.15,10.4,0.5,0.3V,CENTRAL NAGANO PREF  A,
2019/06/19 00:09:08,6/19/19,0:09:08,,33.599,,132.85,,31.1,,-0.1v,SW EHIME PREF  A,
2019/06/19 00:09:27,6/19/19,0:09:27,0.21,38.573,0.56,139.386,0.45,13.1,1.9,0.5v,OFF N NIIGATA PREF  A,
2019/06/19 00:09:35,6/19/19,0:09:35,0.04,38.619,0.15,139.449,0.21,11.4,0.8,1.7V,OFF N NIIGATA PREF  K,
2019/06/19 00:10:06,6/19/19,0:10:06,0.59,33.585,0.51,132.858,0.65,31.5,3.4,-0.3v,SW EHIME PREF  A,
2019/06/19 00:10:12,6/19/19,0:10:12,0.05,38.606,0.16,139.402,0.22,9.9,0.9,2.3V,OFF N NIIGATA PREF  K,
2019/06/19 00:10:25,6/19/19,0:10:25,0.52,33.593,0.38,132.838,0.49,39.5,2.8,0.3v,SW EHIME PREF  A,
2019/06/19 00:10:55,6/19/19,0:10:55,0.11,38.576,0.29,139.401,0.31,11.6,1.3,1.2V,OFF N NIIGATA PREF  A,
2019/06/19 00:11:13,6/19/19,0:11:13,0.14,33.578,0.15,132.814,0.17,29.4,0.8,-0.1v,SW EHIME PREF  A,
2019/06/19 00:11:29,6/19/19,0:11:29,0.11,38.569,0.41,139.572,0.51,16.8,1.1,1.2V,NORTHERN YAMAGATA PREF  a,
2019/06/19 00:11:41,6/19/19,0:11:41,0.07,38.632,0.24,139.453,0.25,11.1,0.9,1.6V,W OFF YAMAGATA PREF  A,
2019/06/19 00:12:12,6/19/19,0:12:12,0.11,38.558,0.28,139.412,0.44,8.2,1.7,1.2V,OFF N NIIGATA PREF  A,
2019/06/19 00:14:01,6/19/19,0:14:01,0.39,33.584,1.88,132.911,1.45,29.6,1.4,-0.6v,SW EHIME PREF  A,
2019/06/19 00:14:04,6/19/19,0:14:04,0.05,38.656,0.17,139.532,0.24,13.4,0.8,1.6V,W OFF YAMAGATA PREF  k,
2019/06/19 00:14:10,6/19/19,0:14:10,0.05,38.649,0.18,139.465,0.25,11.9,1,2.2V,W OFF YAMAGATA PREF  K,
2019/06/19 00:14:12,6/19/19,0:14:12,0.2,33.56,0.18,132.894,0.23,27.5,1.2,-0.5v,SW EHIME PREF  A,
2019/06/19 00:14:34,6/19/19,0:14:34,0.09,38.626,0.4,139.419,0.31,15.3,1.1,1.6V,OFF N NIIGATA PREF  k,
2019/06/19 00:14:55,6/19/19,0:14:55,0.07,38.629,0.3,139.466,0.24,12.9,0.9,1.6V,W OFF YAMAGATA PREF  k,
2019/06/19 00:15:58,6/19/19,0:15:58,0.05,38.608,0.19,139.423,0.25,11.8,0.9,2.4V,OFF N NIIGATA PREF  K,
2019/06/19 00:16:12,6/19/19,0:16:12,0.1,35.559,0.27,139.393,0.34,24.7,1,1.3V,KANAGAWA PREF  A,
2019/06/19 00:16:52,6/19/19,0:16:52,0.06,32.91,0.21,132.157,0.16,40.2,0.7,1.1V,BUNGO CHANNEL  A,
2019/06/19 00:16:59,6/19/19,0:16:59,0.14,38.605,0.41,139.414,0.34,12.3,1.4,1.2V,OFF N NIIGATA PREF  A,
2019/06/19 00:18:09,6/19/19,0:18:09,0.1,32.907,0.46,132.154,0.2,39.9,1.1,0.2v,BUNGO CHANNEL  A,
2019/06/19 00:18:12,6/19/19,0:18:12,0.32,38.641,0.87,139.501,0.79,13.3,2.5,0.6v,W OFF YAMAGATA PREF  A,
2019/06/19 00:18:23,6/19/19,0:18:23,0.16,38.617,0.64,139.493,0.55,7.1,3.4,0.7v,W OFF YAMAGATA PREF  A,
2019/06/19 00:18:31,6/19/19,0:18:31,0.05,38.647,0.18,139.453,0.26,12.7,0.9,2.5V,W OFF YAMAGATA PREF  K,
2019/06/19 00:20:20,6/19/19,0:20:20,0.05,38.614,0.17,139.451,0.24,11.4,0.9,2.3V,W OFF YAMAGATA PREF  K,
2019/06/19 00:20:43,6/19/19,0:20:43,0.07,38.683,0.2,139.492,0.44,11.3,1.2,1.8V,W OFF YAMAGATA PREF  K,
2019/06/19 00:21:47,6/19/19,0:21:47,0.23,38.621,0.76,139.445,0.56,8.2,3.8,1.2V,OFF N NIIGATA PREF  A,
2019/06/19 00:21:55,6/19/19,0:21:55,0.32,38.625,0.66,139.489,1.32,14.4,2.2,1.3V,W OFF YAMAGATA PREF  A,
2019/06/19 00:22:25,6/19/19,0:22:25,0.04,38.628,0.15,139.448,0.19,11.3,0.8,1.6V,OFF N NIIGATA PREF  k,
2019/06/19 00:23:09,6/19/19,0:23:09,0.48,38.646,0.96,139.461,1.52,12.5,4.1,0.8v,W OFF YAMAGATA PREF  A,
2019/06/19 00:23:24,6/19/19,0:23:24,0.08,38.622,0.2,139.416,0.35,10.8,0.9,1.5V,OFF N NIIGATA PREF  A,
2019/06/19 00:23:45,6/19/19,0:23:45,0.12,38.687,0.35,139.523,0.44,11.5,1.2,1.6v,W OFF YAMAGATA PREF  A,
2019/06/19 00:23:59,6/19/19,0:23:59,0.05,38.612,0.17,139.42,0.24,12.4,0.9,3.6V,OFF N NIIGATA PREF  K,
2019/06/19 00:25:32,6/19/19,0:25:32,0.07,38.604,0.23,139.417,0.31,9.6,1.3,1.6V,OFF N NIIGATA PREF  A,
2019/06/19 00:25:39,6/19/19,0:25:39,0.31,24.707,1.65,125.153,0.95,47.5,2.9,1.1v,NEAR MIYAKOJIMA ISLAND  A,
2019/06/19 00:25:46,6/19/19,0:25:46,0.07,38.556,0.23,139.399,0.27,9,1.1,2.1V,OFF N NIIGATA PREF  K,
2019/06/19 00:26:23,6/19/19,0:26:23,0.13,38.632,0.38,139.425,0.33,12.9,1.4,1.1V,OFF N NIIGATA PREF  A,
2019/06/19 00:26:35,6/19/19,0:26:35,0.13,38.603,0.42,139.441,0.38,11.6,1,1.3V,OFF N NIIGATA PREF  A,
2019/06/19 00:26:55,6/19/19,0:26:55,0.08,38.657,0.27,139.459,0.33,10.2,1.5,1.4V,W OFF YAMAGATA PREF  A,
2019/06/19 00:27:06,6/19/19,0:27:06,0.05,38.616,0.18,139.445,0.25,12,0.9,3.1V,OFF N NIIGATA PREF  K,
2019/06/19 00:27:31,6/19/19,0:27:31,0.1,38.612,0.41,139.429,0.58,9.1,2,2.3v,OFF N NIIGATA PREF  S,
2019/06/19 00:27:59,6/19/19,0:27:59,0.42,38.607,1.21,139.466,1.22,0,,,W OFF YAMAGATA PREF  s,
2019/06/19 00:28:26,6/19/19,0:28:26,0.04,38.564,0.14,139.394,0.18,12.1,0.7,2.2V,OFF N NIIGATA PREF  K,
2019/06/19 00:29:16,6/19/19,0:29:16,0.17,38.645,0.44,139.371,0.62,10.4,2,1.4V,OFF N NIIGATA PREF  A,
2019/06/19 00:30:01,6/19/19,0:30:01,0.11,38.645,0.34,139.472,0.26,11.7,1.4,1.0V,W OFF YAMAGATA PREF  k,
2019/06/19 00:30:18,6/19/19,0:30:18,0.14,38.614,0.45,139.432,0.41,10.9,1.4,1.1v,OFF N NIIGATA PREF  A,
2019/06/19 00:31:08,6/19/19,0:31:08,0.11,38.619,0.39,139.447,0.48,13,1.9,1.1V,OFF N NIIGATA PREF  A,
2019/06/19 00:31:13,6/19/19,0:31:13,,33.578,,132.914,,30,,-0.7v,SW EHIME PREF  A,
2019/06/19 00:31:37,6/19/19,0:31:37,0.17,38.611,0.42,139.433,0.67,8.3,2.1,1.1V,OFF N NIIGATA PREF  A,
2019/06/19 00:32:06,6/19/19,0:32:06,0.11,34.86,0.21,135.629,0.24,12.8,1,-0.1v,KYOTO OSAKA BORDER REG  A,
2019/06/19 00:32:47,6/19/19,0:32:47,0.05,38.62,0.18,139.424,0.21,13.5,0.8,0.9V,OFF N NIIGATA PREF  k,
2019/06/19 00:33:03,6/19/19,0:33:03,0.2,33.577,0.26,132.85,0.26,29.6,1.1,-0.4v,SW EHIME PREF  A,
2019/06/19 00:33:04,6/19/19,0:33:04,0.06,38.632,0.2,139.448,0.22,11.7,0.8,1.6V,OFF N NIIGATA PREF  k,
2019/06/19 00:33:11,6/19/19,0:33:11,0.38,34.488,0.44,136.425,0.63,30.1,1.9,-0.2v,SHIMA PENINSULA REGION  A,
2019/06/19 00:33:16,6/19/19,0:33:16,0.09,38.659,0.26,139.51,0.42,12.9,1.1,1.6V,W OFF YAMAGATA PREF  k,
2019/06/19 00:33:20,6/19/19,0:33:20,,33.597,,132.857,,31.6,,-0.6v,SW EHIME PREF  A,
2019/06/19 00:33:28,6/19/19,0:33:28,0.07,36.647,0.13,139.338,0.13,7.5,1,-0.2V,TOCHIGI GUNMA BORDER  k,
2019/06/19 00:33:47,6/19/19,0:33:47,0.05,36.792,0.12,140.577,0.24,7.3,0.5,0.0v,NORTHERN IBARAKI PREF  A,
2019/06/19 00:34:08,6/19/19,0:34:08,0.08,38.607,0.28,139.44,0.31,10.8,1.1,1.4V,OFF N NIIGATA PREF  A,
2019/06/19 00:34:43,6/19/19,0:34:43,0.15,38.625,0.31,139.44,0.62,11.8,1.1,0.9V,OFF N NIIGATA PREF  A,
2019/06/19 00:34:56,6/19/19,0:34:56,0.11,39.21,0.29,142.36,0.55,31.4,1.4,0.8V,E OFF IWATE PREF  A,
2019/06/19 00:35:09,6/19/19,0:35:09,,33.571,,132.876,,31.6,,-0.3v,SW EHIME PREF  A,
2019/06/19 00:35:09,6/19/19,0:35:09,0.05,38.62,0.17,139.424,0.24,12.3,0.9,2.9V,OFF N NIIGATA PREF  K,
2019/06/19 00:35:28,6/19/19,0:35:28,,33.565,,132.904,,33.5,,,SW EHIME PREF  A,
2019/06/19 00:35:38,6/19/19,0:35:38,0.2,33.573,0.2,132.846,0.24,29.3,1.3,-0.1v,SW EHIME PREF  A,
2019/06/19 00:35:43,6/19/19,0:35:44,,33.599,,132.85,,31.1,,0.0v,SW EHIME PREF  A,
2019/06/19 00:35:48,6/19/19,0:35:48,,33.582,,132.857,,30.7,,0.3v,SW EHIME PREF  A,
2019/06/19 00:35:55,6/19/19,0:35:55,0.44,33.592,0.56,132.831,0.38,23.7,2.3,0.3v,SW EHIME PREF  A,
2019/06/19 00:36:47,6/19/19,0:36:47,0.29,38.633,0.91,139.396,0.98,8.3,3.8,0.9V,OFF N NIIGATA PREF  A,
2019/06/19 00:37:07,6/19/19,0:37:07,0.12,38.655,0.44,139.439,0.39,10.8,2.2,0.9V,W OFF YAMAGATA PREF  A,
2019/06/19 00:37:58,6/19/19,0:37:58,0.07,32.764,0.17,130.644,0.34,10.3,1.1,0.0V,NW KUMAMOTO PREF  A,
2019/06/19 00:38:21,6/19/19,0:38:21,0.04,38.634,0.16,139.445,0.2,11.2,0.9,1.6V,OFF N NIIGATA PREF  k,
2019/06/19 00:39:27,6/19/19,0:39:27,0.1,38.647,0.35,139.472,0.39,12.5,1.5,1.2V,W OFF YAMAGATA PREF  k,
2019/06/19 00:39:34,6/19/19,0:39:34,0.04,38.621,0.14,139.42,0.19,11,0.8,1.7V,OFF N NIIGATA PREF  K,
2019/06/19 00:40:27,6/19/19,0:40:27,0.16,38.624,0.44,139.445,0.74,14,1.4,0.6V,OFF N NIIGATA PREF  A,
2019/06/19 00:40:54,6/19/19,0:40:54,0.1,38.565,0.32,139.379,0.31,11.9,1.1,1.1V,OFF N NIIGATA PREF  A,
2019/06/19 00:41:16,6/19/19,0:41:16,0.06,38.574,0.19,139.374,0.24,12.2,0.8,1.7V,OFF N NIIGATA PREF  K,
2019/06/19 00:42:07,6/19/19,0:42:07,0.08,38.598,0.23,139.471,0.32,13.6,0.6,0.8V,OFF N NIIGATA PREF  A,
2019/06/19 00:42:22,6/19/19,0:42:22,0.07,38.57,0.21,139.38,0.27,11.8,1,1.0V,OFF N NIIGATA PREF  k,
2019/06/19 00:42:39,6/19/19,0:42:39,0.05,38.583,0.17,139.423,0.21,11.9,0.7,1.8V,OFF N NIIGATA PREF  K,
2019/06/19 00:43:03,6/19/19,0:43:03,0.17,28.469,1.11,128.85,1.38,75.7,1.9,1.2V,NEAR TOKARA ISLANDS  k,
2019/06/19 00:43:47,6/19/19,0:43:47,0.08,38.579,0.25,139.408,0.29,11.3,1.1,1.5V,OFF N NIIGATA PREF  k,
2019/06/19 00:43:57,6/19/19,0:43:57,0.06,38.617,0.19,139.442,0.2,11.2,0.8,1.8V,OFF N NIIGATA PREF  K,
2019/06/19 00:44:41,6/19/19,0:44:41,0.08,38.613,0.31,139.43,0.24,10.9,1.2,1.1V,OFF N NIIGATA PREF  A,
2019/06/19 00:45:23,6/19/19,0:45:23,0.05,38.59,0.16,139.432,0.21,12.8,0.8,1.7V,OFF N NIIGATA PREF  K,
2019/06/19 00:45:49,6/19/19,0:45:49,0.13,39.161,0.34,142.19,0.79,28.2,1.5,1.2V,E OFF IWATE PREF  A,
2019/06/19 00:46:26,6/19/19,0:46:26,0.08,38.605,0.29,139.457,0.26,12.6,0.9,1.0V,W OFF YAMAGATA PREF  A,
2019/06/19 00:46:45,6/19/19,0:46:45,0.08,38.618,0.27,139.394,0.31,10.4,1.1,1.4V,OFF N NIIGATA PREF  A,
2019/06/19 00:47:06,6/19/19,0:47:06,0.11,38.597,0.32,139.411,0.38,12.3,1.1,1.2V,OFF N NIIGATA PREF  A,
2019/06/19 00:47:38,6/19/19,0:47:38,0.06,38.617,0.23,139.434,0.2,11.5,0.8,1.7V,OFF N NIIGATA PREF  K,
2019/06/19 00:48:15,6/19/19,0:48:15,0.12,38.643,0.38,139.439,0.2,8.4,2,1.2V,OFF N NIIGATA PREF  k,
2019/06/19 00:48:16,6/19/19,0:48:16,0.09,38.568,0.23,139.41,0.34,11.2,0.9,1.4V,OFF N NIIGATA PREF  k,
2019/06/19 00:48:34,6/19/19,0:48:34,0.14,38.644,0.35,139.417,0.6,11.6,1.3,1.1V,OFF N NIIGATA PREF  k,
2019/06/19 00:49:04,6/19/19,0:49:04,0.09,38.625,0.32,139.521,0.44,10.7,1.5,1.5V,W OFF YAMAGATA PREF  k,
2019/06/19 00:49:13,6/19/19,0:49:13,0.09,38.594,0.31,139.427,0.26,15.5,0.8,1.8V,OFF N NIIGATA PREF  K,
2019/06/19 00:49:20,6/19/19,0:49:20,0.04,38.653,0.14,139.467,0.19,12.2,0.7,2.5V,W OFF YAMAGATA PREF  K,
2019/06/19 00:50:24,6/19/19,0:50:24,0.05,38.562,0.14,139.409,0.18,12.8,0.6,1.7V,OFF N NIIGATA PREF  K,
2019/06/19 00:51:08,6/19/19,0:51:08,0.15,38.651,0.41,139.476,0.52,12.1,1.3,1.0V,W OFF YAMAGATA PREF  A,
2019/06/19 00:51:15,6/19/19,0:51:15,,33.602,,132.87,,32.6,,-0.4v,SW EHIME PREF  A,
2019/06/19 00:51:50,6/19/19,0:51:50,,33.602,,132.87,,32.6,,-0.6v,SW EHIME PREF  A,
2019/06/19 00:52:18,6/19/19,0:52:18,0.13,38.625,0.35,139.45,0.38,9.5,1.4,0.9V,W OFF YAMAGATA PREF  k,
2019/06/19 00:53:28,6/19/19,0:53:28,0.1,38.557,0.24,139.389,0.34,11.1,1,1.1V,OFF N NIIGATA PREF  A,
2019/06/19 00:54:07,6/19/19,0:54:07,0.08,38.617,0.38,139.45,0.24,13,1,1.2V,W OFF YAMAGATA PREF  k,
2019/06/19 00:54:37,6/19/19,0:54:37,0.09,38.602,0.32,139.44,0.33,10.5,1.3,1.1V,OFF N NIIGATA PREF  A,
2019/06/19 00:54:49,6/19/19,0:54:49,0.07,32.672,0.17,130.72,0.22,13.7,0.8,0.1V,NW KUMAMOTO PREF  A,
2019/06/19 00:55:12,6/19/19,0:55:12,0.11,38.68,0.29,139.539,0.43,13.9,0.9,1.0V,W OFF YAMAGATA PREF  A,
2019/06/19 00:55:45,6/19/19,0:55:45,0.27,38.578,0.94,139.414,0.67,13.3,2.8,0.6V,OFF N NIIGATA PREF  A,
2019/06/19 00:56:02,6/19/19,0:56:02,0.24,38.666,0.51,139.504,1.21,14.3,1.7,0.9V,W OFF YAMAGATA PREF  k,
2019/06/19 00:56:22,6/19/19,0:56:22,0.09,36.44,0.17,140.97,0.44,35.3,0.8,0.8V,E OFF IBARAKI PREF  A,
2019/06/19 00:56:37,6/19/19,0:56:37,0.1,38.635,0.41,139.46,0.35,11.3,1.3,1.1V,W OFF YAMAGATA PREF  k,
2019/06/19 00:56:50,6/19/19,0:56:50,0.08,38.59,0.24,139.41,0.25,12.2,0.9,1.3V,OFF N NIIGATA PREF  A,
2019/06/19 00:57:24,6/19/19,0:57:24,0.06,38.561,0.2,139.395,0.26,11.8,0.9,4.2D,4.3V  OFF N NIIGATA PREF  K,
2019/06/19 00:57:45,6/19/19,0:57:45,0.05,35.904,0.16,137.63,0.18,9.3,0.7,0.1V,WESTERN NAGANO PREF  A,
2019/06/19 01:01:06,6/19/19,1:01:06,0.06,38.589,0.21,139.397,0.28,12.2,1,2.0V,OFF N NIIGATA PREF  K,
2019/06/19 01:02:25,6/19/19,1:02:25,0.07,38.62,0.24,139.458,0.24,12.3,0.8,1.2V,W OFF YAMAGATA PREF  A,
2019/06/19 01:02:54,6/19/19,1:02:54,0.11,35.558,0.27,139.406,0.32,22.4,1,0.7V,TOKYO PREF  A,
2019/06/19 01:03:43,6/19/19,1:03:43,0.17,38.605,0.39,139.518,0.56,10.6,1.1,0.8V,W OFF YAMAGATA PREF  k,
2019/06/19 01:04:20,6/19/19,1:04:20,0.04,38.657,0.14,139.482,0.19,13,0.7,2.1V,W OFF YAMAGATA PREF  K,
2019/06/19 01:05:05,6/19/19,1:05:05,0.08,38.615,0.26,139.426,0.23,10.6,0.9,1.4V,OFF N NIIGATA PREF  A,
2019/06/19 01:05:22,6/19/19,1:05:22,0.06,38.633,0.2,139.418,0.23,12,0.9,1.5V,OFF N NIIGATA PREF  A,
2019/06/19 01:05:40,6/19/19,1:05:40,0.08,34.064,0.19,135.079,0.33,7.4,0.9,0.2V,NW WAKAYAMA PREF  A,
